Customer_ID,Age,Gender,Days_Since_Last_Purchase,CLTV,Avg_Txn_Value,Fav_Category,Return_Rate,Fav_Payment_Method,Churn
48105,68,Male,283,7715,2571.6666666666665,Books,0.3333333333333333,PayPal,0
35957,27,Male,593,465,465.0,Home,1.0,Credit Card,0
9960,28,Female,223,10587,2117.4,Clothing,0.2,PayPal,1
37429,38,Male,134,10474,2618.5,Home,0.25,PayPal,0
26051,24,Female,60,13827,2765.4,Clothing,0.2,Cash,0
31381,26,Male,349,10544,2636.0,Electronics,0.5,PayPal,0
42177,19,Female,89,9680,1936.0,Home,0.2,Credit Card,0
18041,28,Female,936,11494,3831.3333333333335,Books,0.3333333333333333,PayPal,0
48153,60,Female,312,3318,1659.0,Books,0.0,Cash,0
23214,21,Female,1400,764,764.0,Electronics,0.0,Credit Card,0
41567,37,Male,89,15556,3111.2,Home,0.4,PayPal,1
32789,39,Female,229,10282,2056.4,Books,0.6,Cash,0
30201,23,Female,319,5702,2851.0,Electronics,0.0,Credit Card,1
34121,69,Female,665,13248,3312.0,Home,1.0,Cash,0
46174,42,Male,326,16557,2759.5,Clothing,0.16666666666666666,Cash,0
28570,20,Female,648,1485,1485.0,Home,1.0,PayPal,1
30783,58,Female,619,2372,1186.0,Books,1.0,Cash,1
44996,33,Male,447,13672,2734.4,Home,0.4,PayPal,0
32326,27,Male,133,14183,2363.8333333333335,Clothing,0.6666666666666666,PayPal,1
472,38,Female,221,13059,2611.8,Clothing,0.8,PayPal,0
23983,22,Male,65,17206,2458.0,Books,0.2857142857142857,Cash,1
29041,25,Male,705,5331,2665.5,Books,1.0,Cash,0
40999,35,Female,868,7850,2616.6666666666665,Books,0.0,PayPal,1
15752,49,Female,134,12233,2446.6,Clothing,0.2,Credit Card,0
15354,20,Female,275,11685,3895.0,Books,0.3333333333333333,Cash,0
9886,64,Female,327,33297,3329.7,Clothing,0.3,PayPal,0
23663,49,Male,338,9442,3147.3333333333335,Books,0.6666666666666666,Credit Card,0
34231,65,Male,183,20326,3387.6666666666665,Books,0.0,Credit Card,0
21228,52,Female,212,13112,3278.0,Books,0.5,Cash,0
9382,36,Male,184,23405,3900.8333333333335,Clothing,0.6666666666666666,PayPal,1
49197,66,Female,566,15769,3942.25,Clothing,0.0,PayPal,0
13239,31,Female,423,2971,1485.5,Home,1.0,Credit Card,0
8399,49,Female,344,13151,3287.75,Books,0.75,Cash,1
39601,50,Male,351,16055,2675.8333333333335,Books,0.5,Cash,0
26115,58,Male,218,28648,3183.1111111111113,Electronics,0.5555555555555556,Cash,0
22932,65,Male,522,5813,1937.6666666666667,Books,0.3333333333333333,Credit Card,0
47444,32,Male,276,5282,1320.5,Books,0.5,Credit Card,0
12641,23,Male,1057,4994,2497.0,Books,0.5,Credit Card,0
16777,30,Male,543,10375,2593.75,Books,0.5,PayPal,0
35397,58,Male,385,12970,3242.5,Books,0.75,Cash,1
20752,68,Female,190,5219,2609.5,Clothing,0.5,Cash,0
26555,36,Male,91,16919,4229.75,Home,0.5,PayPal,0
32412,55,Female,954,7138,1784.5,Books,0.5,Credit Card,0
16906,40,Female,716,6300,2100.0,Books,0.3333333333333333,Cash,0
46273,69,Male,138,8916,2229.0,Books,0.5,Cash,0
43235,69,Female,665,9408,3136.0,Books,0.6666666666666666,PayPal,0
15617,50,Female,198,8153,2717.6666666666665,Books,0.3333333333333333,Credit Card,0
4184,48,Female,136,13626,2725.2,Clothing,0.4,Cash,0
44745,66,Female,248,11977,2994.25,Books,0.75,PayPal,0
36089,45,Female,227,4412,2206.0,Books,0.5,Credit Card,0
26880,27,Female,381,5700,2850.0,Clothing,1.0,Credit Card,0
22958,48,Male,220,8613,2871.0,Home,0.3333333333333333,Cash,0
28173,57,Female,732,8958,1493.0,Books,0.3333333333333333,Cash,1
44934,40,Male,130,11328,2832.0,Clothing,0.5,Cash,1
3861,18,Male,913,3190,1595.0,Electronics,0.5,Credit Card,1
382,66,Male,155,6765,2255.0,Books,0.3333333333333333,Credit Card,0
19641,32,Female,218,7313,2437.6666666666665,Books,0.3333333333333333,PayPal,0
41537,33,Female,37,25562,3195.25,Books,0.25,Cash,1
42629,64,Male,1402,3483,3483.0,Home,0.0,Credit Card,1
1675,20,Male,429,11765,3921.6666666666665,Books,0.3333333333333333,Cash,0
3906,61,Male,599,11290,2822.5,Books,0.5,Cash,0
30879,53,Female,694,8912,2970.6666666666665,Electronics,0.0,PayPal,1
48653,46,Male,417,9094,3031.3333333333335,Clothing,1.0,Cash,1
13931,26,Female,375,1113,1113.0,Home,0.0,PayPal,0
48297,26,Male,375,14088,3522.0,Electronics,0.75,Cash,0
33751,42,Male,173,16373,2728.8333333333335,Clothing,0.3333333333333333,Cash,1
32905,34,Female,127,9802,1960.4,Electronics,0.2,Cash,1
30179,46,Male,491,9413,1882.6,Books,0.4,Cash,0
7589,60,Male,263,12424,3106.0,Home,0.5,Credit Card,0
48911,66,Male,250,13390,3347.5,Home,0.0,Credit Card,0
11188,44,Female,321,20402,2914.5714285714284,Clothing,0.5714285714285714,Cash,0
47186,44,Male,37,13816,2302.6666666666665,Electronics,0.5,Cash,0
3197,55,Female,334,18906,3151.0,Clothing,0.6666666666666666,Cash,1
37760,31,Female,191,17323,2887.1666666666665,Books,0.5,Cash,0
10718,32,Female,203,6590,1318.0,Home,0.4,Cash,0
32493,26,Male,156,18441,2634.4285714285716,Clothing,0.5714285714285714,Credit Card,0
27157,27,Male,380,6718,1679.5,Electronics,0.5,Credit Card,0
11283,35,Male,378,12057,4019.0,Books,0.0,Cash,0
28755,68,Male,506,6218,1243.6,Books,0.4,Cash,0
24717,47,Male,366,7069,1767.25,Home,0.5,Cash,1
44194,69,Female,1271,3342,3342.0,Clothing,0.0,Cash,0
48648,37,Male,242,13468,2244.6666666666665,Home,0.6666666666666666,Credit Card,0
48342,18,Male,657,1614,807.0,Clothing,0.5,Cash,0
5363,20,Male,914,8158,2039.5,Books,0.25,Credit Card,0
45040,22,Female,320,5577,1859.0,Books,0.0,Cash,1
14309,19,Male,231,7645,1274.1666666666667,Clothing,0.16666666666666666,PayPal,0
42957,43,Male,908,10035,3345.0,Clothing,0.6666666666666666,Cash,0
36776,69,Female,357,9597,1919.4,Electronics,0.4,Cash,0
22941,19,Male,1029,761,761.0,Clothing,0.0,Cash,1
1541,54,Male,278,15992,3998.0,Books,0.5,Cash,1
34031,27,Female,449,12870,2574.0,Books,0.8,Cash,0
33410,58,Male,156,10715,3571.6666666666665,Books,0.3333333333333333,Credit Card,1
48857,43,Female,293,19800,2475.0,Clothing,0.375,Credit Card,0
42806,68,Male,126,7686,3843.0,Clothing,0.5,Cash,0
6495,45,Male,719,7058,3529.0,Books,0.5,Credit Card,0
13264,26,Male,576,6203,2067.6666666666665,Books,0.3333333333333333,Cash,0
49728,39,Female,392,970,970.0,Books,0.0,Cash,0
16868,66,Male,574,9879,3293.0,Books,0.6666666666666666,Cash,0
36808,26,Female,131,11285,3761.6666666666665,Books,0.0,PayPal,1
4972,41,Male,340,11717,2343.4,Books,0.4,PayPal,0
7466,67,Female,215,19210,2401.25,Electronics,0.125,Cash,1
28020,66,Female,527,10100,3366.6666666666665,Clothing,0.3333333333333333,Cash,0
33976,64,Female,407,6143,2047.6666666666667,Clothing,0.3333333333333333,PayPal,0
82,21,Female,185,6949,1737.25,Home,0.5,PayPal,0
45502,32,Female,877,2730,1365.0,Clothing,0.5,Credit Card,0
33525,63,Female,1019,4385,4385.0,Home,0.0,Cash,0
15470,22,Female,61,7271,3635.5,Books,0.5,Cash,0
49560,64,Male,494,2506,835.3333333333334,Clothing,0.3333333333333333,Cash,0
6991,41,Female,91,5583,1861.0,Books,0.3333333333333333,PayPal,0
17090,52,Male,31,5733,1911.0,Books,0.0,Cash,0
20531,62,Female,344,4706,2353.0,Clothing,1.0,Credit Card,0
26972,56,Male,1109,3850,3850.0,Electronics,0.0,Credit Card,1
1579,54,Female,554,7310,2436.6666666666665,Books,0.3333333333333333,Cash,1
45226,18,Female,387,16677,4169.25,Clothing,0.75,PayPal,0
16209,59,Female,151,13688,2737.6,Books,0.6,Credit Card,0
49113,52,Male,395,10173,2543.25,Home,0.0,PayPal,1
312,68,Female,522,6864,2288.0,Home,0.3333333333333333,Cash,1
97,33,Female,349,6636,2212.0,Clothing,0.3333333333333333,Credit Card,1
15949,31,Male,139,9426,3142.0,Books,0.6666666666666666,Credit Card,0
25136,65,Male,152,8998,1799.6,Books,0.6,Cash,0
5349,38,Male,563,8724,2908.0,Home,0.3333333333333333,Cash,0
46726,64,Female,841,12129,2021.5,Home,0.16666666666666666,Cash,0
29945,29,Female,177,16482,2747.0,Books,0.16666666666666666,Credit Card,1
45114,67,Male,807,7124,2374.6666666666665,Electronics,0.3333333333333333,Cash,0
47169,34,Male,92,10280,2056.0,Clothing,0.4,Cash,1
19355,42,Female,1168,7913,2637.6666666666665,Books,0.3333333333333333,Credit Card,0
42269,65,Male,416,8013,2671.0,Electronics,0.3333333333333333,Credit Card,1
29637,19,Male,218,20632,4126.4,Clothing,0.8,Cash,0
44148,60,Female,783,324,324.0,Electronics,1.0,PayPal,0
16599,33,Male,146,17483,2913.8333333333335,Clothing,0.16666666666666666,PayPal,0
2991,37,Female,341,8372,2790.6666666666665,Clothing,0.3333333333333333,Cash,0
42373,45,Female,583,14474,3618.5,Electronics,0.5,PayPal,0
18335,18,Female,157,22747,2527.4444444444443,Electronics,0.4444444444444444,Credit Card,1
20993,25,Male,756,11490,3830.0,Clothing,0.0,Cash,0
19132,38,Female,168,3237,1618.5,Clothing,0.5,Credit Card,0
33235,55,Female,454,6016,2005.3333333333333,Home,0.6666666666666666,Cash,0
36427,24,Male,130,16513,2359.0,Books,0.42857142857142855,Cash,1
27559,18,Male,331,14462,2892.4,Clothing,0.2,Cash,0
24502,43,Female,308,7942,2647.3333333333335,Clothing,0.3333333333333333,Credit Card,0
41315,37,Female,911,12194,3048.5,Home,0.75,Cash,0
7518,68,Male,134,13320,4440.0,Home,0.6666666666666666,PayPal,0
11789,45,Male,251,6172,2057.3333333333335,Electronics,0.3333333333333333,Cash,0
14509,19,Female,33,11094,3698.0,Books,0.6666666666666666,Cash,0
29561,54,Male,325,5947,2973.5,Electronics,0.5,Cash,0
23310,53,Male,166,9494,3164.6666666666665,Clothing,1.0,Credit Card,1
7206,33,Male,171,2872,1436.0,Electronics,0.5,Credit Card,0
15172,32,Male,709,4080,1360.0,Clothing,1.0,Credit Card,0
21216,35,Male,467,6505,3252.5,Books,0.0,Credit Card,0
24671,49,Male,960,9733,3244.3333333333335,Clothing,0.3333333333333333,PayPal,0
9790,43,Female,322,1135,567.5,Books,0.5,Credit Card,0
44483,43,Female,1449,4962,4962.0,Home,0.0,Cash,0
1038,36,Female,1087,1933,966.5,Books,0.0,Credit Card,1
2091,67,Female,144,15047,3761.75,Electronics,0.25,Credit Card,0
20364,25,Male,764,14708,3677.0,Home,0.0,Cash,0
35438,22,Female,428,13940,3485.0,Home,0.5,Credit Card,0
4516,53,Female,612,5902,2951.0,Books,0.5,Credit Card,0
21020,57,Male,135,16725,3345.0,Electronics,0.2,Cash,0
31504,35,Male,145,11185,2237.0,Books,0.2,Credit Card,0
20224,43,Male,151,5446,1089.2,Electronics,0.4,Cash,0
39658,42,Male,648,5741,1435.25,Books,0.0,PayPal,0
21075,21,Female,535,10816,2704.0,Electronics,0.25,Cash,0
7446,63,Male,1400,4418,4418.0,Electronics,1.0,Credit Card,0
31820,58,Female,252,7781,2593.6666666666665,Books,0.6666666666666666,Cash,1
14349,25,Male,615,5860,1465.0,Clothing,0.5,Cash,0
41968,23,Female,883,9235,3078.3333333333335,Books,0.3333333333333333,Credit Card,0
7155,52,Female,615,16242,2320.285714285714,Clothing,0.2857142857142857,Credit Card,0
19003,20,Female,1195,9777,3259.0,Clothing,0.0,Cash,0
49313,58,Female,317,19461,3243.5,Books,0.16666666666666666,Cash,1
5093,34,Female,602,11035,3678.3333333333335,Books,0.3333333333333333,Credit Card,0
751,58,Male,541,13401,3350.25,Home,0.25,PayPal,1
25400,36,Female,96,16066,3213.2,Clothing,0.4,Credit Card,0
36343,25,Female,266,24447,3492.4285714285716,Books,0.7142857142857143,Credit Card,1
41940,33,Female,213,8159,2719.6666666666665,Books,0.3333333333333333,Credit Card,1
21126,62,Female,432,13868,2773.6,Clothing,0.4,Cash,0
45753,26,Female,964,2550,850.0,Books,0.6666666666666666,PayPal,0
42010,18,Male,396,8265,2755.0,Books,0.0,Cash,0
47797,25,Female,496,7923,3961.5,Books,0.5,Credit Card,1
30381,63,Male,499,10649,2662.25,Home,0.25,Cash,0
17744,34,Female,821,1918,959.0,Clothing,0.5,PayPal,0
31699,69,Female,268,20872,3478.6666666666665,Clothing,0.5,Cash,0
21303,49,Male,665,8893,2964.3333333333335,Books,0.6666666666666666,Credit Card,1
3427,49,Male,120,22082,3154.5714285714284,Books,0.5714285714285714,Credit Card,0
4044,26,Female,144,16493,2748.8333333333335,Home,0.3333333333333333,Credit Card,0
7132,63,Male,201,15615,3123.0,Clothing,0.6,PayPal,0
27686,48,Male,429,18239,3039.8333333333335,Books,0.3333333333333333,Credit Card,0
31537,59,Female,521,5987,1496.75,Electronics,0.5,Cash,0
48735,32,Female,722,2250,2250.0,Electronics,1.0,Credit Card,0
45198,59,Male,144,3995,1331.6666666666667,Books,0.6666666666666666,PayPal,1
9237,27,Male,62,9399,2349.75,Books,0.0,Credit Card,0
16689,53,Male,63,14083,2816.6,Clothing,0.2,Cash,1
10322,24,Female,260,7968,2656.0,Clothing,0.3333333333333333,Cash,0
42792,31,Female,467,10779,3593.0,Clothing,0.6666666666666666,PayPal,0
7258,24,Female,284,7086,2362.0,Home,0.6666666666666666,Cash,0
17853,29,Male,547,3009,1504.5,Clothing,0.5,Credit Card,0
34379,65,Female,177,13294,2658.8,Books,0.2,Credit Card,0
45972,51,Male,353,5375,1791.6666666666667,Home,0.6666666666666666,Cash,0
34015,57,Male,215,13164,2194.0,Clothing,0.16666666666666666,Credit Card,0
15224,66,Female,372,5944,1981.3333333333333,Electronics,1.0,Cash,0
26889,39,Female,129,11585,2317.0,Electronics,0.6,Credit Card,0
10390,36,Female,642,4022,2011.0,Electronics,0.5,Cash,0
28512,28,Male,897,9291,3097.0,Home,0.0,Cash,0
17102,41,Male,295,10273,2054.6,Clothing,0.4,PayPal,0
33742,58,Male,604,10519,2629.75,Clothing,0.25,PayPal,0
8921,66,Female,521,3773,1257.6666666666667,Home,0.3333333333333333,Cash,0
2254,26,Male,636,7943,2647.6666666666665,Books,0.6666666666666666,Cash,0
1856,53,Female,307,9184,4592.0,Home,0.5,Cash,1
47285,70,Male,192,15207,2534.5,Clothing,0.6666666666666666,Cash,1
7495,54,Male,731,9647,2411.75,Books,0.25,Credit Card,0
32788,23,Male,458,24516,3064.5,Electronics,0.25,PayPal,1
37777,25,Female,348,8572,2143.0,Electronics,0.5,Cash,0
9038,70,Female,288,12989,3247.25,Books,0.5,Credit Card,0
19600,56,Male,204,13730,2746.0,Electronics,0.0,PayPal,0
30920,57,Male,234,15074,3768.5,Clothing,0.75,Credit Card,0
24062,38,Male,218,16869,4217.25,Electronics,0.75,Credit Card,0
37766,33,Female,441,7891,2630.3333333333335,Home,0.3333333333333333,Cash,0
24332,68,Male,164,21739,2717.375,Books,0.25,Credit Card,0
6293,69,Male,627,22934,3276.285714285714,Books,0.2857142857142857,Credit Card,0
29323,36,Female,140,13364,2227.3333333333335,Clothing,0.3333333333333333,Cash,0
24710,58,Male,244,4118,2059.0,Books,0.0,Cash,0
30488,55,Male,1247,489,489.0,Electronics,0.0,Cash,0
45550,39,Female,802,5666,2833.0,Clothing,0.0,PayPal,0
241,41,Female,322,3491,1163.6666666666667,Clothing,0.6666666666666666,PayPal,0
2789,26,Male,611,6859,3429.5,Electronics,0.0,Credit Card,1
23230,49,Male,422,8448,2112.0,Clothing,0.5,Credit Card,0
32889,53,Female,194,8392,2797.3333333333335,Clothing,0.6666666666666666,Credit Card,0
49937,52,Female,685,19439,3887.8,Clothing,0.2,Cash,0
21324,31,Male,1169,3101,3101.0,Clothing,0.0,Cash,1
21843,43,Male,1086,5532,2766.0,Books,0.5,Credit Card,0
37413,26,Female,870,1678,1678.0,Home,1.0,Cash,0
6451,66,Female,172,8746,2915.3333333333335,Electronics,0.0,Cash,1
41091,34,Female,129,14462,3615.5,Electronics,0.5,Cash,0
5320,20,Male,1140,956,956.0,Clothing,0.0,Cash,0
18642,54,Male,193,15594,3898.5,Home,0.5,Cash,0
26088,40,Male,538,7771,2590.3333333333335,Clothing,1.0,Cash,1
44040,51,Male,194,8226,2056.5,Electronics,0.75,Cash,0
21394,61,Male,221,9516,2379.0,Books,0.25,Credit Card,0
7362,62,Male,252,6013,1503.25,Electronics,0.25,Cash,0
4903,64,Male,122,6934,1733.5,Home,0.5,Cash,0
34558,53,Male,318,11931,2982.75,Books,0.0,Credit Card,0
21949,48,Male,134,11558,2889.5,Clothing,0.25,PayPal,0
34025,30,Female,192,10706,2676.5,Home,0.25,PayPal,0
12416,70,Male,234,10856,3618.6666666666665,Clothing,0.3333333333333333,Cash,0
1985,27,Male,925,7648,2549.3333333333335,Books,0.0,PayPal,0
10313,38,Male,1183,10150,3383.3333333333335,Books,0.3333333333333333,Cash,0
30592,49,Male,344,15872,3968.0,Home,0.0,Cash,0
39134,48,Female,692,2472,1236.0,Clothing,0.0,Cash,0
7204,52,Male,295,11812,2362.4,Books,0.4,PayPal,0
33060,40,Female,259,5887,1962.3333333333333,Books,0.0,PayPal,1
27224,52,Female,506,8042,2680.6666666666665,Books,0.3333333333333333,Cash,0
36806,20,Male,249,9570,2392.5,Clothing,0.5,PayPal,1
28241,35,Female,122,8188,2729.3333333333335,Books,1.0,PayPal,0
12434,62,Female,89,11141,3713.6666666666665,Home,0.3333333333333333,Credit Card,0
44254,41,Male,614,8277,2759.0,Home,0.6666666666666666,PayPal,1
43890,56,Male,433,13963,3490.75,Electronics,0.25,PayPal,0
25133,38,Female,191,6268,2089.3333333333335,Home,0.6666666666666666,PayPal,0
38633,60,Female,174,11229,2245.8,Clothing,0.4,PayPal,0
17911,69,Male,409,9141,3047.0,Clothing,0.0,Cash,0
599,66,Female,379,11040,2208.0,Clothing,0.8,PayPal,0
28483,64,Male,122,22952,3825.3333333333335,Home,0.5,Cash,0
387,34,Male,258,6514,2171.3333333333335,Clothing,1.0,Cash,0
20355,50,Female,259,13523,2253.8333333333335,Books,0.16666666666666666,Credit Card,1
10468,68,Female,638,6227,2075.6666666666665,Clothing,0.6666666666666666,Cash,0
35230,64,Male,615,3481,1740.5,Home,1.0,Cash,0
40478,70,Female,243,11714,2342.8,Books,0.6,PayPal,0
34818,27,Female,584,23880,3411.4285714285716,Electronics,0.42857142857142855,Cash,0
29183,41,Female,215,6787,2262.3333333333335,Electronics,0.3333333333333333,Credit Card,1
4713,45,Male,638,13555,4518.333333333333,Electronics,0.6666666666666666,Cash,0
28634,30,Female,462,6739,2246.3333333333335,Clothing,0.3333333333333333,Cash,0
10983,45,Female,743,6436,2145.3333333333335,Clothing,0.6666666666666666,Credit Card,0
14011,57,Male,206,10305,2576.25,Books,0.0,Cash,0
38123,36,Male,32,15141,2163.0,Electronics,0.5714285714285714,Credit Card,0
43125,28,Female,1281,182,182.0,Home,0.0,PayPal,0
12489,52,Female,388,9415,4707.5,Electronics,0.0,Cash,0
32351,43,Male,523,1170,585.0,Clothing,1.0,Cash,0
10087,19,Female,183,14608,2921.6,Home,0.6,Cash,0
20243,46,Male,387,1937,645.6666666666666,Home,0.6666666666666666,Credit Card,0
41183,46,Male,186,9077,1815.4,Clothing,0.0,Cash,1
11228,50,Male,952,6892,2297.3333333333335,Books,0.3333333333333333,Cash,0
47976,33,Male,191,18855,2693.5714285714284,Home,0.42857142857142855,Credit Card,0
49162,48,Female,160,13841,2768.2,Electronics,0.4,Credit Card,0
44189,33,Male,634,10154,2538.5,Books,0.0,Cash,1
28507,47,Female,196,19442,3240.3333333333335,Books,0.5,Cash,0
3355,67,Female,720,9077,2269.25,Home,0.5,Cash,1
6295,65,Male,442,22548,3221.1428571428573,Books,0.14285714285714285,Credit Card,0
49994,20,Female,96,21725,3103.5714285714284,Clothing,0.42857142857142855,PayPal,0
34608,55,Male,708,7761,1940.25,Electronics,0.5,Cash,1
20298,21,Male,1136,7459,3729.5,Clothing,0.5,PayPal,1
7168,69,Male,354,6246,1561.5,Clothing,0.25,PayPal,0
44279,52,Male,307,2695,1347.5,Books,0.0,PayPal,1
41592,46,Female,256,8921,2230.25,Clothing,0.25,Cash,0
48755,56,Male,505,9551,3183.6666666666665,Books,0.0,Cash,0
25365,39,Female,602,1099,1099.0,Home,0.0,PayPal,0
27521,22,Female,502,5923,1974.3333333333333,Home,0.6666666666666666,PayPal,0
36684,54,Female,699,7148,1787.0,Home,0.5,Cash,0
10233,24,Female,189,10030,2507.5,Books,0.0,Cash,0
4544,23,Female,808,12972,3243.0,Books,0.5,Cash,0
41279,26,Female,506,9654,3218.0,Books,0.0,Cash,0
33911,47,Female,156,19331,2761.5714285714284,Home,0.2857142857142857,Credit Card,0
37704,61,Male,358,6782,3391.0,Home,1.0,Cash,0
10667,49,Male,564,11344,3781.3333333333335,Electronics,0.0,Cash,0
35243,20,Female,206,12498,3124.5,Home,0.75,PayPal,0
34382,26,Male,1326,1921,1921.0,Books,1.0,Credit Card,0
4662,56,Male,934,10980,2745.0,Books,0.5,Cash,0
23322,34,Female,59,6618,2206.0,Electronics,0.3333333333333333,Credit Card,0
14140,62,Female,163,13904,2317.3333333333335,Home,0.5,Cash,0
21904,54,Female,268,16503,2357.5714285714284,Home,0.42857142857142855,Cash,1
29497,19,Male,116,13125,3281.25,Electronics,0.5,Credit Card,0
31627,24,Male,63,12298,1756.857142857143,Books,0.42857142857142855,Cash,0
32299,23,Male,628,9852,3284.0,Clothing,0.6666666666666666,PayPal,0
45756,21,Female,974,6032,3016.0,Electronics,0.0,Cash,0
44707,63,Male,701,4425,2212.5,Electronics,0.0,PayPal,0
42445,25,Male,355,8877,2959.0,Books,0.6666666666666666,Credit Card,1
20905,37,Male,376,6054,1513.5,Books,1.0,Credit Card,0
11088,20,Male,274,16057,4014.25,Books,0.5,Credit Card,0
43487,44,Male,93,18173,3634.6,Clothing,0.6,Credit Card,0
34133,29,Female,32,13992,3498.0,Books,0.5,Credit Card,0
18315,18,Female,305,15229,3045.8,Electronics,0.4,Credit Card,1
48510,64,Female,29,15664,3132.8,Home,0.2,Cash,0
481,50,Female,359,14978,2995.6,Clothing,0.0,Credit Card,0
11304,33,Male,323,13354,3338.5,Home,0.25,PayPal,1
37819,47,Female,128,17379,1931.0,Home,0.5555555555555556,PayPal,0
7223,48,Male,352,8457,1691.4,Electronics,0.6,Cash,0
9389,62,Female,33,12404,3101.0,Clothing,0.75,Credit Card,0
43573,54,Female,674,7402,2467.3333333333335,Books,0.0,Cash,0
22943,70,Male,132,8189,4094.5,Electronics,1.0,PayPal,0
9130,53,Male,194,18172,3028.6666666666665,Electronics,0.8333333333333334,PayPal,0
13944,39,Female,455,7432,2477.3333333333335,Clothing,0.3333333333333333,Cash,0
6572,65,Male,679,8466,2822.0,Books,1.0,PayPal,1
32054,67,Male,373,6584,1316.8,Books,0.6,Cash,0
15904,29,Male,252,10528,2632.0,Clothing,0.5,Cash,0
26517,26,Male,225,11238,2247.6,Electronics,0.6,PayPal,1
37060,24,Male,432,12147,3036.75,Books,0.75,Credit Card,0
24016,23,Female,33,13102,2183.6666666666665,Electronics,0.5,Cash,1
7318,50,Male,171,9763,3254.3333333333335,Clothing,0.0,Cash,1
45544,39,Female,355,2191,1095.5,Books,0.5,Cash,0
24296,53,Male,762,12672,4224.0,Books,0.3333333333333333,Credit Card,0
44153,62,Male,395,36656,3665.6,Books,0.2,PayPal,0
47537,35,Female,246,3499,1166.3333333333333,Books,0.0,Cash,0
21993,66,Male,505,23998,2399.8,Home,0.4,Cash,0
38248,27,Female,578,14566,2913.2,Home,0.2,Cash,0
366,51,Male,592,3288,1644.0,Books,0.0,Cash,1
34264,34,Male,202,10766,2691.5,Clothing,0.0,PayPal,1
38700,42,Female,139,7180,2393.3333333333335,Books,0.3333333333333333,Cash,0
27757,38,Male,124,3868,967.0,Home,0.25,PayPal,0
26325,46,Female,96,6041,2013.6666666666667,Books,0.6666666666666666,Cash,1
1549,63,Male,37,26531,2947.8888888888887,Clothing,0.5555555555555556,Credit Card,0
23106,41,Male,509,9945,3315.0,Home,0.6666666666666666,PayPal,0
24483,21,Female,951,12219,4073.0,Books,0.3333333333333333,Cash,0
46862,18,Male,381,8761,2920.3333333333335,Clothing,0.3333333333333333,Credit Card,1
42266,53,Female,652,8278,2759.3333333333335,Home,0.0,Cash,0
148,24,Female,334,6506,3253.0,Clothing,0.0,Cash,0
41646,30,Female,452,7928,3964.0,Clothing,1.0,PayPal,0
48804,30,Male,838,3001,1500.5,Books,0.0,PayPal,0
5749,37,Male,588,11497,2874.25,Books,0.75,PayPal,0
958,65,Female,375,6962,1740.5,Home,0.5,Cash,0
19539,56,Female,322,7408,2469.3333333333335,Clothing,0.3333333333333333,Cash,0
12727,47,Female,138,4921,2460.5,Clothing,0.5,Credit Card,0
21012,31,Female,780,17390,2898.3333333333335,Home,0.6666666666666666,Credit Card,0
34855,68,Female,861,4714,4714.0,Electronics,0.0,PayPal,0
48068,27,Female,223,9088,3029.3333333333335,Books,0.6666666666666666,Cash,0
5344,59,Male,452,9919,3306.3333333333335,Clothing,0.3333333333333333,Cash,1
49881,20,Male,544,13737,2747.4,Books,0.2,Credit Card,0
40678,27,Male,34,6570,2190.0,Home,0.6666666666666666,Cash,1
23138,43,Female,405,12361,2472.2,Clothing,0.6,Cash,0
6369,35,Male,157,11851,2370.2,Electronics,0.8,Cash,0
37557,31,Male,626,5905,2952.5,Books,0.5,Cash,0
42858,25,Female,207,14747,2457.8333333333335,Books,0.0,PayPal,0
37712,18,Female,602,10451,2612.75,Clothing,0.25,Credit Card,0
24824,48,Male,1177,4990,2495.0,Electronics,0.0,Cash,0
17392,36,Female,283,5928,1976.0,Books,0.3333333333333333,PayPal,0
32485,62,Female,551,5911,2955.5,Books,1.0,Cash,1
19506,18,Male,395,15955,2659.1666666666665,Clothing,0.6666666666666666,Cash,0
46209,62,Male,309,6377,2125.6666666666665,Electronics,0.3333333333333333,Credit Card,1
32859,59,Male,95,10841,2710.25,Books,0.5,Credit Card,0
28664,64,Male,350,11476,2869.0,Books,0.25,Cash,0
43748,56,Female,36,11678,3892.6666666666665,Clothing,0.0,Cash,0
24513,50,Male,450,16012,3202.4,Books,0.2,Cash,0
4214,47,Male,318,6157,3078.5,Books,0.0,PayPal,1
7021,64,Male,1061,4941,2470.5,Clothing,0.0,Cash,1
46991,32,Female,844,11132,2783.0,Books,0.25,Cash,0
9095,69,Male,327,7100,3550.0,Clothing,0.5,Credit Card,0
3989,44,Male,140,19732,3288.6666666666665,Home,0.6666666666666666,Cash,0
41000,53,Male,465,6371,2123.6666666666665,Books,0.3333333333333333,Credit Card,0
22141,34,Female,554,9453,2363.25,Home,0.25,Cash,0
32385,62,Female,160,14492,2898.4,Electronics,0.6,Cash,1
23774,49,Female,293,8706,2902.0,Books,0.6666666666666666,Credit Card,0
10818,20,Male,457,10004,3334.6666666666665,Electronics,0.6666666666666666,Credit Card,0
29081,35,Male,672,5893,1473.25,Clothing,0.0,PayPal,0
22280,32,Female,395,4975,2487.5,Books,1.0,Cash,0
20285,33,Male,353,6195,3097.5,Books,1.0,Credit Card,0
21476,34,Female,775,5235,2617.5,Clothing,1.0,Cash,0
43217,53,Male,729,3481,1160.3333333333333,Home,0.3333333333333333,Cash,0
